Year,Month,Brand,Quantity,Pct
2008,November,Skoda,252,3.6
2008,November,Opel,230,3.3
2008,November,Honda,211,3
2008,November,Mazda,209,3
2008,November,Mitsubishi,206,3
2008,November,Suzuki,160,2.3
2008,November,Hyundai,120,1.7
2008,November,Citroen,108,1.6
2008,November,Saab,65,0.9
2008,November,Kia,54,0.8
2008,November,Fiat,42,0.6
2008,November,Dodge,27,0.4
2008,November,Renault,24,0.3
2008,November,Chevrolet,18,0.3
2008,November,MINI,12,0.2
2008,November,Think,11,0.2
2008,November,Land Rover,10,0.1
2008,November,Jeep,9,0.1
2008,November,Daihatsu,8,0.1
2008,November,Alfa Romeo,7,0.1
2008,November,Lexus,5,0.1
2008,November,Chrysler,4,0.1
2008,November,Jaguar,3,0
2008,November,Smart,2,0
2008,November,Porsche,2,0
2008,November,Isuzu,1,0
2008,November,Ferrari,1,0
2008,November,Lancia,1,0
2008,December,Volkswagen,1256,16.1
2008,December,Toyota,876,11.2
2008,December,Ford,848,10.8
2008,December,Volvo,714,9.1
2008,December,Audi,625,8
2008,December,BMW,423,5.4
2008,December,Honda,340,4.3
2008,December,Skoda,317,4.1
2008,December,Subaru,315,4
2008,December,Mercedes-Benz,294,3.8
2008,December,Nissan,259,3.3
2008,December,Mitsubishi,237,3
2008,December,Suzuki,181,2.3
2008,December,Opel,179,2.3
2008,December,Mazda,175,2.2
2008,December,Peugeot,173,2.2
2008,December,Citroen,119,1.5
2008,December,Saab,92,1.2
2008,December,Hyundai,91,1.2
2008,December,Think,66,0.8
2008,December,Fiat,45,0.6
2008,December,Renault,39,0.5
2008,December,Kia,27,0.3
2008,December,Dodge,25,0.3
2008,December,Land Rover,14,0.2
2008,December,MINI,10,0.1
2008,December,Chevrolet,10,0.1
2008,December,Jeep,10,0.1
2008,December,Iveco,10,0.1
2008,December,Jaguar,8,0.1
2008,December,Lexus,7,0.1
2008,December,Alfa Romeo,7,0.1
2008,December,Smart,7,0.1
2008,December,Porsche,6,0.1
2008,December,Daihatsu,4,0.1
2008,December,Chrysler,4,0.1
2008,December,Nilsson,2,0
2008,December,Lancia,2,0
2008,December,Ferrari,1,0
2008,December,Lamborghini,1,0
2009,January,Toyota,946,17.7
2009,January,Volkswagen,725,13.5
2009,January,Ford,533,10
2009,January,Volvo,347,6.5
2009,January,Peugeot,320,6
2009,January,Opel,303,5.7
2009,January,Audi,221,4.1
2009,January,Hyundai,202,3.8
2009,January,Nissan,197,3.7
2009,January,Skoda,192,3.6
2009,January,Mazda,182,3.4
2009,January,Subaru,164,3.1
2009,January,BMW,159,3
2009,January,Mercedes-Benz,144,2.7
2009,January,Suzuki,139,2.6
2009,January,Honda,138,2.6
2009,January,Mitsubishi,126,2.4
2009,January,Citroen,97,1.8
2009,January,Saab,36,0.7
2009,January,Fiat,34,0.6
2009,January,Kia,31,0.6
2009,January,Renault,28,0.5
2009,January,MINI,17,0.3
2009,January,Dodge,14,0.3
2009,January,Smart,12,0.2
2009,January,Lexus,10,0.2
2009,January,Daihatsu,7,0.1
2009,January,Jeep,7,0.1
2009,January,Alfa Romeo,6,0.1
2009,January,Chevrolet,4,0.1
2009,January,Land Rover,4,0.1
2009,January,Nilsson,3,0.1
2009,January,Jaguar,2,0
2009,January,Chrysler,1,0
2009,January,Morgan,1,0
2009,January,Ssangyong,1,0
2009,Februray,Volkswagen,921,14.6
2009,Februray,Toyota,893,14.2
2009,Februray,Ford,527,8.4
2009,Februray,Audi,325,5.2
2009,Februray,Volvo,309,4.9
2009,Februray,Honda,303,4.8
2009,Februray,Skoda,292,4.6
2009,Februray,BMW,292,4.6
2009,Februray,Peugeot,291,4.6
2009,Februray,Opel,247,3.9
2009,Februray,Mazda,246,3.9
2009,Februray,Nissan,243,3.9
2009,Februray,Hyundai,208,3.3
2009,Februray,Mitsubishi,208,3.3
2009,Februray,Subaru,202,3.2
2009,Februray,Mercedes-Benz,140,2.2
2009,Februray,Suzuki,130,2.1
2009,Februray,Citroen,123,2
2009,Februray,Renault,82,1.3
2009,Februray,Saab,48,0.8
2009,Februray,Kia,46,0.7
2009,Februray,Fiat,40,0.6
2009,Februray,Lexus,40,0.6
2009,Februray,Think,29,0.5
2009,Februray,Dodge,20,0.3
2009,Februray,Chevrolet,18,0.3
2009,Februray,Land Rover,18,0.3
2009,Februray,MINI,11,0.2
2009,Februray,Jeep,6,0.1
2009,Februray,Chrysler,6,0.1
2009,Februray,Smart,5,0.1
2009,Februray,Isuzu,5,0.1
2009,Februray,Nilsson,4,0.1
2009,Februray,Jaguar,4,0.1
2009,Februray,Daihatsu,3,0
2009,Februray,Alfa Romeo,2,0
2009,March,Toyota,1021,13.4
2009,March,Volkswagen,909,12
2009,March,Ford,698,9.2
2009,March,Honda,454,6
2009,March,Mazda,450,5.9
2009,March,Opel,381,5
2009,March,Peugeot,361,4.7
2009,March,Skoda,337,4.4
2009,March,Volvo,332,4.4
2009,March,BMW,330,4.3
2009,March,Audi,323,4.2
2009,March,Hyundai,317,4.2
2009,March,Mitsubishi,276,3.6
2009,March,Nissan,271,3.6
2009,March,Mercedes-Benz,248,3.3
2009,March,Subaru,247,3.2
2009,March,Citroen,179,2.4
2009,March,Suzuki,120,1.6
2009,March,Renault,63,0.8
2009,March,Kia,60,0.8
2009,March,Fiat,46,0.6
2009,March,Saab,34,0.4
2009,March,Think,29,0.4
2009,March,Jeep,27,0.4
2009,March,Chevrolet,13,0.2
2009,March,Dodge,12,0.2
2009,March,MINI,12,0.2
2009,March,Land Rover,12,0.2
2009,March,Lexus,10,0.1
2009,March,Alfa Romeo,9,0.1
2009,March,Daihatsu,6,0.1
2009,March,Nilsson,4,0.1
2009,March,Smart,2,0
2009,March,Chrysler,2,0
2009,March,Jaguar,2,0
2009,March,Porsche,2,0
2009,March,Morgan,1,0
2009,March,Cadillac,1,0
2009,April,Volkswagen,1207,16.1
2009,April,Toyota,993,13.2
2009,April,Ford,608,8.1
2009,April,Peugeot,479,6.4
2009,April,Volvo,434,5.8
2009,April,Skoda,406,5.4
2009,April,Audi,389,5.2
2009,April,Opel,370,4.9
2009,April,Honda,328,4.4
2009,April,BMW,278,3.7
2009,April,Nissan,266,3.5
2009,April,Hyundai,244,3.3
2009,April,Mercedes-Benz,215,2.9
2009,April,Mazda,214,2.9
2009,April,Subaru,190,2.5
2009,April,Citroen,180,2.4
2009,April,Mitsubishi,170,2.3
2009,April,Suzuki,164,2.2
2009,April,Renault,89,1.2
2009,April,Fiat,49,0.7
2009,April,Kia,34,0.5
2009,April,Saab,32,0.4
2009,April,MINI,30,0.4
2009,April,Dodge,27,0.4
2009,April,Chevrolet,18,0.2
2009,April,Think,14,0.2
2009,April,Jeep,14,0.2
2009,April,Land Rover,14,0.2
2009,April,Lexus,11,0.1
2009,April,Jaguar,11,0.1
2009,April,Smart,10,0.1
2009,April,Daihatsu,4,0.1
2009,April,Alfa Romeo,3,0
2009,April,Morgan,3,0
2009,April,Chrysler,2,0
2009,April,Nilsson,1,0
2009,April,Porsche,1,0
2009,April,Cadillac,1,0
2009,April,Ssangyong,1,0
2009,May,Volkswagen,1094,14.7
2009,May,Toyota,1056,14.2
2009,May,Ford,661,8.9
2009,May,Opel,426,5.7
2009,May,Skoda,425,5.7
2009,May,Audi,416,5.6
2009,May,BMW,389,5.2
2009,May,Volvo,379,5.1
2009,May,Peugeot,339,4.6
2009,May,Mercedes-Benz,279,3.8
2009,May,Honda,271,3.7
2009,May,Hyundai,257,3.5
2009,May,Nissan,235,3.2
2009,May,Subaru,218,2.9
2009,May,Citroen,171,2.3
2009,May,Mazda,142,1.9
2009,May,Mitsubishi,138,1.9
2009,May,Suzuki,124,1.7
2009,May,Fiat,116,1.6
2009,May,Renault,56,0.8
2009,May,Kia,47,0.6
2009,May,Saab,42,0.6
2009,May,MINI,29,0.4
2009,May,Dodge,23,0.3
2009,May,Chevrolet,20,0.3
2009,May,Jeep,15,0.2
2009,May,Lexus,13,0.2
2009,May,Smart,8,0.1
2009,May,Land Rover,7,0.1
2009,May,Alfa Romeo,7,0.1
2009,May,Porsche,6,0.1
2009,May,Nilsson,3,0
2009,May,Daihatsu,2,0
2009,May,Jaguar,2,0
2009,May,Chrysler,2,0
2009,May,Think,1,0
2009,May,Isuzu,1,0
2009,May,Ssangyong,1,0
2009,June,Volkswagen,965,12.7
2009,June,Toyota,888,11.7
2009,June,Ford,845,11.1
2009,June,Volvo,590,7.8
2009,June,Audi,488,6.4
2009,June,Opel,432,5.7
2009,June,BMW,383,5.1
2009,June,Mercedes-Benz,322,4.2
2009,June,Mazda,314,4.1
2009,June,Peugeot,308,4.1
2009,June,Skoda,280,3.7
2009,June,Nissan,267,3.5
2009,June,Hyundai,257,3.4
2009,June,Subaru,229,3
2009,June,Honda,226,3
2009,June,Citroen,172,2.3
2009,June,Mitsubishi,147,1.9
2009,June,Suzuki,119,1.6
2009,June,Fiat,83,1.1
2009,June,Renault,61,0.8
2009,June,Kia,51,0.7
2009,June,Saab,30,0.4
2009,June,MINI,25,0.3
2009,June,Dodge,24,0.3
2009,June,Chevrolet,15,0.2
2009,June,Jeep,9,0.1
2009,June,Alfa Romeo,7,0.1
2009,June,Jaguar,7,0.1
2009,June,Lexus,6,0.1
2009,June,Smart,6,0.1
2009,June,Nilsson,6,0.1
2009,June,Chrysler,5,0.1
2009,June,Porsche,5,0.1
2009,June,Daihatsu,4,0.1
2009,June,Think,2,0
2009,June,Land Rover,2,0
2009,June,Ferrari,1,0
2009,July,Volkswagen,1356,14.4
2009,July,Toyota,1353,14.4
2009,July,Volvo,900,9.6
2009,July,Ford,824,8.8
2009,July,Audi,593,6.3
2009,July,Opel,424,4.5
2009,July,Mercedes-Benz,414,4.4
2009,July,Nissan,413,4.4
2009,July,Peugeot,408,4.3
2009,July,BMW,378,4
2009,July,Hyundai,360,3.8
2009,July,Honda,327,3.5
2009,July,Skoda,313,3.3
2009,July,Mazda,238,2.5
2009,July,Mitsubishi,193,2.1
2009,July,Suzuki,171,1.8
2009,July,Subaru,158,1.7
2009,July,Citroen,150,1.6
2009,July,Fiat,121,1.3
2009,July,Kia,65,0.7
2009,July,MINI,46,0.5
2009,July,Renault,35,0.4
2009,July,Saab,33,0.4
2009,July,Chevrolet,25,0.3
2009,July,Dodge,24,0.3
2009,July,Lexus,12,0.1
2009,July,Smart,12,0.1
2009,July,Jeep,11,0.1
2009,July,Land Rover,8,0.1
2009,July,Jaguar,7,0.1
2009,July,Think,6,0.1
2009,July,Alfa Romeo,5,0.1
2009,July,Daihatsu,3,0
2009,July,Porsche,3,0
2009,July,Morgan,2,0
2009,July,Chrysler,1,0
2009,July,Isuzu,1,0
2009,July,Ferrari,1,0
2009,August,Toyota,1482,18.6
2009,August,Volkswagen,1174,14.7
2009,August,Ford,552,6.9
2009,August,Audi,513,6.4
2009,August,Nissan,413,5.2
2009,August,BMW,377,4.7
2009,August,Mercedes-Benz,364,4.6
2009,August,Peugeot,359,4.5
2009,August,Volvo,321,4
2009,August,Hyundai,303,3.8
2009,August,Skoda,302,3.8
2009,August,Mitsubishi,277,3.5
2009,August,Opel,264,3.3
2009,August,Mazda,225,2.8
2009,August,Honda,215,2.7
2009,August,Citroen,189,2.4
2009,August,Subaru,147,1.8
2009,August,Suzuki,137,1.7
2009,August,Fiat,97,1.2
2009,August,Kia,50,0.6
2009,August,Renault,43,0.5
2009,August,Lexus,26,0.3
2009,August,Saab,24,0.3
2009,August,MINI,24,0.3
2009,August,Chevrolet,21,0.3
2009,August,Dodge,15,0.2
2009,August,Jeep,13,0.2
2009,August,Think,8,0.1
2009,August,Land Rover,8,0.1
2009,August,Alfa Romeo,7,0.1
2009,August,Smart,6,0.1
2009,August,Porsche,4,0.1
2009,August,Jaguar,2,0
2009,August,Daihatsu,2,0
2009,August,Ferrari,2,0
2009,August,Chrysler,1,0
2009,September,Toyota,1697,17.8
2009,September,Volkswagen,1358,14.2
2009,September,Ford,956,10
2009,September,Volvo,767,8
2009,September,BMW,447,4.7
2009,September,Audi,422,4.4
2009,September,Nissan,406,4.3
2009,September,Mercedes-Benz,372,3.9
2009,September,Peugeot,370,3.9
2009,September,Skoda,342,3.6
2009,September,Mazda,337,3.5
2009,September,Opel,284,3
2009,September,Hyundai,283,3
2009,September,Mitsubishi,273,2.9
2009,September,Subaru,266,2.8
2009,September,Honda,227,2.4
2009,September,Suzuki,219,2.3
2009,September,Fiat,134,1.4
2009,September,Citroen,119,1.2
2009,September,Renault,45,0.5
2009,September,Kia,41,0.4
2009,September,MINI,33,0.3
2009,September,Dodge,26,0.3
2009,September,Saab,21,0.2
2009,September,Chevrolet,14,0.1
2009,September,Jeep,13,0.1
2009,September,Lexus,12,0.1
2009,September,Land Rover,11,0.1
2009,September,Smart,9,0.1
2009,September,Jaguar,7,0.1
2009,September,Porsche,5,0.1
2009,September,NA,4,0
2009,September,Daihatsu,3,0
2009,September,Chrysler,3,0
2009,September,Alfa Romeo,1,0
2009,September,Nilsson,1,0
2009,September,Ssangyong,1,0
2009,September,Seat,1,0
2009,October,Toyota,1709,16.8
2009,October,Volkswagen,1458,14.3
2009,October,Ford,1045,10.3
2009,October,Volvo,765,7.5
2009,October,Peugeot,590,5.8
2009,October,Audi,510,5
2009,October,Skoda,463,4.5
2009,October,BMW,450,4.4
2009,October,Mercedes-Benz,434,4.3
2009,October,Nissan,399,3.9
2009,October,Opel,360,3.5
2009,October,Hyundai,354,3.5
2009,October,Honda,282,2.8
2009,October,Subaru,221,2.2
2009,October,Citroen,203,2
2009,October,Mazda,196,1.9
2009,October,Suzuki,155,1.5
2009,October,Mitsubishi,127,1.2
2009,October,Kia,104,1
2009,October,Fiat,103,1
2009,October,Renault,68,0.7
2009,October,Saab,62,0.6
2009,October,MINI,33,0.3
2009,October,Jeep,17,0.2
2009,October,Dodge,15,0.1
2009,October,Lexus,15,0.1
2009,October,Chevrolet,10,0.1
2009,October,Jaguar,7,0.1
2009,October,Land Rover,6,0.1
2009,October,Porsche,5,0
2009,October,Daihatsu,4,0
2009,October,NA,4,0
2009,October,Tesla,4,0
2009,October,Smart,3,0
2009,October,Lancia,2,0
2009,October,Chrysler,1,0
2009,October,Ssangyong,1,0
2009,October,Cadillac,1,0
2009,October,Iveco,1,0
2009,November,Volkswagen,1529,15.9
2009,November,Toyota,1450,15.1
2009,November,Ford,1142,11.9
2009,November,Volvo,956,10
2009,November,Audi,549,5.7
2009,November,BMW,424,4.4
2009,November,Skoda,408,4.3
2009,November,Peugeot,403,4.2
2009,November,Nissan,373,3.9
2009,November,Mercedes-Benz,352,3.7
2009,November,Subaru,291,3
2009,November,Opel,245,2.6
2009,November,Mazda,227,2.4
2009,November,Hyundai,218,2.3
2009,November,Mitsubishi,213,2.2
2009,November,Suzuki,174,1.8
2009,November,Citroen,162,1.7
2009,November,Honda,114,1.2
2009,November,Fiat,98,1
2009,November,Kia,59,0.6
2009,November,Renault,56,0.6
2009,November,Saab,32,0.3
2009,November,Chevrolet,25,0.3
2009,November,MINI,21,0.2
2009,November,Dodge,17,0.2
2009,November,Lexus,16,0.2
2009,November,Jeep,13,0.1
2009,November,Jaguar,13,0.1
2009,November,Land Rover,9,0.1
2009,November,Porsche,5,0.1
2009,November,Alfa Romeo,4,0
2009,November,Smart,2,0
2009,December,Volkswagen,1571,15.3
2009,December,Ford,1413,13.8
2009,December,Volvo,1217,11.9
2009,December,Toyota,1117,10.9
2009,December,Audi,677,6.6
2009,December,BMW,551,5.4
2009,December,Mercedes-Benz,493,4.8
2009,December,Skoda,446,4.4
2009,December,Mitsubishi,394,3.8
2009,December,Subaru,335,3.3
2009,December,Nissan,296,2.9
2009,December,Opel,256,2.5
2009,December,Mazda,252,2.5
2009,December,Citroen,235,2.3
2009,December,Suzuki,180,1.8
2009,December,Honda,174,1.7
2009,December,Peugeot,173,1.7
2009,December,Hyundai,136,1.3
2009,December,Renault,53,0.5
2009,December,Fiat,48,0.5
2009,December,Kia,43,0.4
2009,December,Chevrolet,39,0.4
2009,December,Land Rover,28,0.3
2009,December,Saab,26,0.3
2009,December,Dodge,23,0.2
2009,December,MINI,20,0.2
2009,December,Jeep,15,0.1
2009,December,Jaguar,10,0.1
2009,December,Porsche,9,0.1
2009,December,Chrysler,5,0
2009,December,Lexus,4,0
2009,December,Think,4,0
2009,December,Ssangyong,3,0
2009,December,Smart,2,0
2009,December,Tesla,1,0
2009,December,Lancia,1,0
2010,January,Toyota,1894,19.5
2010,January,Volkswagen,1524,15.7
2010,January,Ford,849,8.8
2010,January,Peugeot,842,8.7
2010,January,Volvo,652,6.7
2010,January,Skoda,442,4.6
2010,January,Audi,432,4.5
2010,January,Nissan,342,3.5
2010,January,Mercedes-Benz,328,3.4
2010,January,Opel,315,3.2
2010,January,Suzuki,303,3.1
2010,January,BMW,260,2.7
2010,January,Hyundai,242,2.5
2010,January,Citroen,206,2.1
2010,January,Mazda,187,1.9
2010,January,Subaru,161,1.7
2010,January,Honda,127,1.3
2010,January,Mitsubishi,126,1.3
2010,January,Fiat,107,1.1
2010,January,Kia,94,1
2010,January,Renault,88,0.9
2010,January,Alfa Romeo,63,0.6
2010,January,Lexus,29,0.3
2010,January,MINI,22,0.2
2010,January,Saab,20,0.2
2010,January,Dodge,15,0.2
2010,January,Chevrolet,6,0.1
2010,January,Jaguar,5,0.1
2010,January,Jeep,4,0
2010,January,Land Rover,3,0
2010,January,Smart,3,0
2010,January,Daihatsu,2,0
2010,January,Cadillac,1,0
2010,January,Chrysler,1,0
2010,January,Lancia,1,0
2010,January,Porsche,1,0
2010,Februray,Volkswagen,1411,15.5
2010,Februray,Toyota,1287,14.2
2010,Februray,Volvo,842,9.3
2010,Februray,Ford,602,6.6
2010,Februray,Skoda,554,6.1
2010,Februray,Peugeot,500,5.5
2010,Februray,BMW,416,4.6
2010,Februray,Audi,411,4.5
2010,Februray,Mercedes-Benz,342,3.8
2010,Februray,Nissan,332,3.7
2010,Februray,Mitsubishi,308,3.4
